Description,Sentiment_Analysis,Polarity
hizli servis güler yüz lezzet on numara süpersiniz,1,0.9964156746864319
biraz soguktu sadece onun disinda güzeldi,1,0.8631396889686584
açiklamaya kanat olsn dedik but agirlikliydi sarimsakli mayonez aliyorz ücretli onu getirmiyor lar unutuyor lar sonra arayip yogunz diyip konuyu kapatiyorlar artik kullanmicam yemeksepetjni kfcyi,-1,-0.9893762469291687
soguk bayatti,-1,-0.9987897276878357
notu dikkate aldiginiz tesekkür ederim,1,0.7707479596138
ürün biraz ilik geldi onun bir sikinti olmadi,-1,-0.9951580166816711
tam çöp buz patatesler pismemis hersey buz parayi çöpe atmaktan baska bisey degil,-1,-0.9994603395462036
50 dakikada buz kupkuru geldi,-1,-0.9884520769119263
hamburgeri küçüktü içi bostu nerdeyse patatesler buz gibiydi kfc den sadece tavuk söylenir hamburger falan söylenmez,-1,-0.9984026551246643
1 saatte anca geldi tavuklar kupkuru lezzetsizdi patatesleri bayatti,-1,-0.998729944229126
getiren kurye hizli güleryüzlüydü tesekkür ederim,1,0.826627254486084
geç geldi eksik ürün soguga yakin iliklikta geldi restoranin yorumlarini okusaydim siparis vermezdim hizli servis yorumu yapan müsteriler ayni restorandan mi bahsediyor emin olamadim siparisi geri gönderecktim fakat gelen çalisan kiside zorda kalmasin göndermedim,-1,-0.9976365566253662
birbucuk satte geldi siparis rezalet ürünler buz,-1,-0.9993991851806641
tey took money but did not deliver my full order the salad which should came with the deal was missing,1,0.9919090270996094
1 saatte geldi ilikti tadi yine kfc lezzeti kutu biraz ezilmis coleslaw in bir kismi disina çikmisti,-1,-0.9591897130012512
restoran keyfi olarak hizmet bölgesini sik degistiriyor siparis verilebilen nadir zamanlarda geç soguk teslim ediyor,1,0.8385673761367798
1 5 saatte geldi,1,0.6519496440887451
geç geldi,-1,-0.9940100312232971
kesnlikle tavsiye etmem,-1,-0.9991168975830078
tavsiye etmem memnun degliim mollam yandi sizin yüzündünzden,-1,-0.9972578883171082
hersey buz gibiydi patatesler resmen bayatti ben böyle bisey görmedim kardesim 10 dkk mesafe 1 buçuk saatte getirmek demek bide geç kaldiniz baya dedik e napalim yogunuz bi tepkiyle karsilastik kadar olmaz,-1,-0.9991688132286072
siparisim hizli geldi max on dk hazirdi tesekkürler,-1,-0.6509457230567932
kuryeniz hasan beye tesekkür ederim,-1,-0.6393603682518005
patatesler asiri soguk be bayatti hamburger kötü soguktu,-1,-0.9991751313209534
restorandan urunun cikmasi 60 dk kuryenin getirmesi 3 dk eski kfc tadi yine denedik yine,-1,-0.9973023533821106
patetesler asiri kötü geldi fazla beklemis yumusak,-1,-0.9989495277404785
hizli geldi cok memnunuz,-1,-0.9602954983711243
güzel,1,0.9026162028312683
geç geldi patatesler soguk berbat,-1,-0.9990051984786987
tavuk sever burger gelen bence yemeyin,-1,-0.9979926943778992
tam bir rezalet,-1,-0.9980699419975281
yemek tamamen bayat eksik malzeme olarak 3 sokak öteye 1 5 saatte geldi geç gelmesinin sebebinin kurye arkadas olmadigindan eminim zira yoldaibaresini gördükten kisa süre sonra geldi restaurantlarinda yediginiz yemegi düsünüp siparis vermeyi düsündüyseniz vazgeçin alakasi yok,-1,-0.9995744824409485
hayatimda gördügüm yavas isletme ürünler eksik buz verdigim paraya üzüldüm kesinlikle tavsiye etmiyorum isi yapmayi bilmiyorsaniz bilenler yapsin ilk siparis verdim pisman oldum,-1,-0.9992467164993286
cok gec geldi yemek neredeyse bir saati gecti lutfen paketleme yaparken urunleri ezmeyin hepsini kucucuk paketi icine koymak zorunda degilsiniz tum urunler eziliyo sacma sapan bi sey oluyor,-1,-0.9824231266975403
notu dikkate alarak getirmeniz inceydi tesekkürler,-1,-0.988533616065979
lezzeti hzii superdi servise dicek bisi bulamiyorum,1,0.9734365344047546
normal kola istememize ragmen sekersiz kola geldi,-1,-0.9811097383499146
bir saatte siparis geldi gelen sipariste çitir peynir eksikti,-1,-0.9943409562110901
patatesler iyi degildi lezzet güzel fiyatla geleni kiyaslarsak fiyat fazla 82 tl ödedim lezzet güzel birazdaha alakali olursaniz sevinirim 10 10 10,-1,-0.9981712102890015
kurye anlayisli bir insandi iyiydi sicak geldi asiri memnun kaldik,1,0.8588849902153015
taleplerimiz eksik olmadi tesekkürler,1,0.814147412776947
siparisi ikidir ayni arkadas getiriyor kartal hukukçular towersa yola çikmadan ariyor 3dk oradayim diyor dedigi geliyor sicak getiriyor kendisine sicak kfc yeme keyfini bize ofiste yasattigi tesekkür ederim isini hakkiyla yapmak böyle birsey,1,0.9932291507720947
kizartmayi unutmuslar,1,0.8386572003364563
tam 95 dk sonra gelen eksik siparis,-1,-0.9963746070861816
sefer güzeldi tavuk patates kizartmasi taze sicakti tesekkür ederim,0,0.5153414607048035
1 saat 30 dakikada geldi lezzetinin hatri var,-1,-0.9049481153488159
buz tavuk yedik,-1,-0.9824475049972534
buzzz gibiydiler masallaah,1,0.9919124245643616
yemek geç geldi 1 saatten fazla bekledim yüzden tavuklar patates çitir degildi,-1,-0.9976909160614014
beklemis patates,-1,-0.9878360629081726
sicacik geldi serviste cok iyiydi tesekkurler,1,0.9555417895317078
siparisim eksik gelmisti ürünü tüketmedim eksik geldigi nedenle baya sogudu zaten biraz geç gelmisti azindan ilgilenip ürünü teslim ettiler,-1,-0.9979466795921326
iyiydi,1,0.819162130355835
sicacikti yazdigi geldi gecikmedi lezzet zaten harikaydi ellerinize saglik,1,0.9894773364067078
avm içine eczneye getirilirse seviniirm tek çalistigimiz kapiya çikma durumumuz yok,-1,-0.8897467851638794
kadar kotu olabilirdi,-1,-0.9900974631309509
servise 1 verdim bisquitin yarisi yoktu üst parcasi kopuk bi sekilde gondermisler gozden kacacak bir hata degil,-1,-0.9940831065177917
hersey buz gibiydi gravy sosum yoktu geç geldi diyim lezzetsizdi,-1,-0.9977784156799316
hamburgerin porsiyonu büyük doyurucuydu tavuklar asiri tuzluydu yanindaki lahanali salata yok denecek kadar azdi kabin 3te 1i anca doluydu,-1,-0.9987373948097229
on numara inanilmaz,1,0.9979801774024963
içine ketçap mayonez peçete koymussunuz patatesler sonradan isitilma gibiydi sube olarak kalitenizin kadar düsecegini tahmin etmiyordum bir yemek sepetinden kfc yemeyecegim iyi günler,-1,-0.9987881183624268
bildigimiz kfc lezzeti yorumlara aldiris etmeden siparis verdik kadar insan bosa kotü yorum yapmamis onu gördük gayet hizli geldi fakat ürünler buz gibiydi soguk oldugu içinde bir tat alamadik neredeyse yarisinida attik,-1,-0.9964132308959961
hizli sicak geldi yemek tesekkürlerr,-1,-0.9967894554138184
the burger is so mini and the courier did not know how to use ticket card so i had to pay in credit card,1,0.9942930936813354
siparisler 1 saat üzeri geliyor buz,-1,-0.8307672142982483
cappy seftali meyve suyu su istedik bunlarin yerine 1 lt kola geldi onun disinda bi sorun yok,-1,-0.9894896745681763
güzel,1,0.9026162028312683
soslar dikkate alinmadan gelisi guzel ketcap mayonez yollanmis hamburger sicak fakat patatesler buz gibiydi,-1,-0.998573362827301
göndermis oldugunuz menüdeki patatesler soguk bayatti 2 saat önceden kizartilmis gibiydi hamburger ekmeginde tavuk yok denilecek kadar azdi oda bayatti içindeki yesillik çöpten cikarilmis oraya konmus gibiydi resimdeki görseldeki alakasi yoktu içinde malzeme denilen sey yoktu,-1,-0.9994066953659058
güzel,1,0.9026162028312683
berbat,-1,-0.9991132616996765
siparis eksik geldi patates soguk hamur gibiydi beklemis olabilir sirf kurye arkadasa eziyet olmasin gün ugrasmadim soguk yagis vardi,-1,-0.9992679953575134
kötü,-1,-0.9987760186195374
soguk geç geldi,-1,-0.8384687900543213
muhtemelen yogunluk sebebiyle bazen siparis veremiyorum tek sikayetim budur ayrica nasilsa genellikle siparis verdikten hemen sonra adresimin restoran alani disinda oldugu iptal edilmesiyle ilgili mesajlar geliyor zaman kaybi olmamasi adina önceden bir uyari sistemi iyi olurdu,-1,-0.9983243346214294
simsicak baya hizli geldi genel kfc standartlarina göre bence iyi bir sube,-1,-0.9855486154556274
süper,1,0.9866470098495483
fotograf ekleyecektim app yukletmedi anlamadim kadar kötü malzemeye dayanamadi heralde,-1,-0.9993956089019775
evet motorculara acele ettiriyorsunuz diyen tayfa tam 1 saatte geldi buz patates twistir durumler durumde bir deterjan kokusu vardi haliyle çöpe gitti patatesler evde kizartin 1 gun üstünden geçsin inanin taze tatli olur kfc artik benim tam manasiyla bittin,-1,-0.9775524735450745
memnunim,1,0.8177804350852966
islak mendil vardi bi sos peçete bile yoktu servisin içinde,-1,-0.998534083366394
böyle devam,1,0.9740747809410095
kuryeler olmasa açiz valla,-1,-0.9857942461967468
siparis bir buçuk saatte geldi patatesler buz bayat burger tavuklar buz ketçap mayonez unutulmus alta mozaik pasta konuldugu pasta ezilmis yenilebilecek hali kalmamis bugüne kadarki kötü kfc deneyimim ayrica teslim edilmeden yirmi dakika önce teslim edildi gösterild,-1,-0.9995399117469788
soslar unutulmustu porsiyon azdi,-1,-0.9971129298210144
soguk,-1,-0.9891005754470825
memnun kaldim tesekkür ederim,1,0.9428594708442688
tamamen saçmalik kesinlikle tavsiye etmiyorum sipariste bir sorunla karsilasiyoruz acil bir çözüm bulunmali beceremiyorsaniz isi yapmayin,-1,-0.9994724988937378
acisiz siparis etmeme ragmen acili göndermislerdi,-1,-0.997103750705719
koladan soguktu yemekler,-1,-0.998323917388916
hamburgerler biraz kuru soslu falan olsa iyi olur düsünüyorum geri kalan sey iyiydi hatta beni siparisiniz geldi mi aradilar ince bi hareketti,-1,-0.9974482655525208
kemiksiz kutuya bayiliyorum enfes,1,0.9330311417579651
eksik,-1,-0.9977156519889832
soguk özensiz,-1,-0.9930408000946045
güzel,1,0.9026162028312683
bir eve siparis vermem,-1,-0.9878225326538086
lezziz bayildim kfc yapiyor sporu,1,0.9924101233482361
soguktu,-1,-0.9852394461631775
malzemeler eksik geliyo lütfen dikkat edelim,-1,-0.8542994856834412
hiz iyi zero cola sip ettim diet geldi hazirlayan arkadas dikkatli olsun lütfen patetes buz lastik bence olmamali zinger be hot shots taze degildi bazen taze oluyor bazen olmuyor süreleri kontrl edilmeli tesekkürler,-1,-0.9972546696662903
puan yükselince toparladi sandim cix uzun zamanda ilik geldi soguk soguk yedik yine aman ben kfc yemek zorundayim yemezsem ölürüm falan diyorsaniz söyleyin ölüp bitip kfc krizine girmediyseniz gerek yok fazla,-1,-0.9770634770393372
açiklama bölümüne ketçap istemedigimi belirttigim halde ketçap geldi bir peçete bir tuz birsey yoktu yakin bi mesafede oldugu halde geç geldi patatesler filanda buz gibiydi berbat,-1,-0.9992112517356873
r e z a l e t,1,0.9015181064605713
anlamda rezalet geldi servis berbat siparis eksik,-1,-0.999514639377594
lezzetli bambaska bir sey kfc,1,0.9897878170013428
bir tuz vardi bir peçete vardi bir islak mendil vardi ketçap mayonez hiçbir sey yoktu iki menü 72 tl ye alinan hizmet olmamali para kolay kazanilmiyor servis puani nedenle 1 ortada servis yok patatesler soguk sertti çitir degil sert genel anlamda vasat,-1,-0.9994807839393616
ketçap mayonez gelmedi tavuk felaket tuzluydu eksik tavuk geldi soguk olmasin not attim ona ragmen berbat geldi,-1,-0.9995574951171875
kargo kadar hizliydi tesekkür ederim ben kadar hizli beklemiyordum kargocu arkadasa tesekkür ediyorum,-1,-0.8960864543914795
tebrik ediyorum sizi basarili sicak hizli servis tesekkürler,1,0.9648505449295044
1 dakikada yemek nasil biter diyorsaniz kesinlikle söyleyin gitgide boyutlar küçüldü sonunda kus kadar kalmis bir mi asla,-1,-0.9887281656265259
tavuklari kafalarina göre koymuslar yazan adetle bir alakasi yoktu 2 tanr but çikmasi gerekirken çikmamisti çogu sey eksikti,-1,-0.994561493396759
bas bayat,-1,-0.9981038570404053
sefer sey mükemmeldi,1,0.9869530200958252
yemek lezzetliydi 1 saat aç aç bekledim hiz olaraktan kötü tavuklari güzel yapiyorlar ona lafim yok,-1,-0.9761102199554443
güzeld,1,0.9877020120620728
patates sogan halkasi soguktu,-1,-0.989081859588623
kfc harikasin,1,0.9965333342552185
hamburgerin yesilligi yoktu sorun yasadik minicik tavuk parçasina 10 15 tl veriyoruz zaten,-1,-0.9984201788902283
evet tavuklar iyiydi patatesler sogumus çitirligini kaybetmislerdi,-1,-0.9911848306655884
yemegim boz geldi böyle bisi yok 2 acili kanat istedim içinde yoktu koymamislar parasini aldilar böyle bisi olamaz gerçekten yaaa,-1,-0.9968176484107971
güzel gereksiz pahali,-1,-0.9987586140632629
sicak degildi tavuk pismemisti,-1,-0.9427586197853088
çitir degildi haslanmis tavuk geldi,-1,-0.8828336000442505
hizli geldi menülerde ketçap mayonez seçimi yapamamak kötü,-1,-0.999380350112915
siparis 130 saatte geldi kurye kaynakli degil restorant kaynakli oldugunu düsünüyorum kurye siparisi sicacik getirdi,-1,-0.9112372994422913
1 30 saat geldi soguktu,-1,-0.9925886988639832
1saat 20 dakikada geldi,-1,-0.7138515114784241
1 siparis soguktu 2 siparis notunu okumuyorlar,-1,-0.9083709120750427
ketçap mayonez bir sos yok üstelik salata gönderip kasik vs yok,-1,-0.9991884231567383
buz gibiydi,-1,-0.9899871945381165
siparisimiz 68 dakikada geldi dogal olarak sogumustu servis personeli güleryüzlüydü,-1,-0.9969556927680969
bazi ürünlerin 2 kere kizartildigi bariz belliydi,-1,-0.961285412311554
sos yok patatesler tas buz içecek normal cola istememize ragmen sekersiz geldi olsun ancak kadar kötü olabilir,-1,-0.9995190501213074
soguk gecikmeli geldi,-1,-0.981652557849884
yillardir söylerim ilk dört dörtlük gönderildi tesekkür ederiim,1,0.9916166663169861
geç geldi hatta kadar geç geldi restoran haricinde 30 dk sonra verdigim siparis geldi yedim içtim canli destekten artik ümitsizce sorgularken geldi siparis sicakti demek geç geç hazirlanmis düsündüm,-1,-0.9959465265274048
tesekkürler,1,0.9723026752471924
bir önceki sipariste unutulan acili mayonezleri sonra sipariste gönderdiginiz tesekkürler,-1,-0.8552882671356201
allah askina çogu zaman ufak tefek kusurlari görmezden gelirim insanlik halidir derim sefer yetti kola sicak geldi hadi dedim neyse bosver calkalanmis kola etraf batti resmen lütfen biraz özen gösterin,-1,-0.9900466799736023
bayat,-1,-0.9983431100845337
sube 1 puani bile haketmiyor,-1,-0.9987823367118835
vermis oldugumuz menü içerisindeki promosyon olan coco cola enerji içecegi soslar konulmamisti,-1,-0.9974522590637207
soguk geldi göründügü degil küçüktü tavugu göremedim diyebilirim ketçap mayonez yollamamislardi,-1,-0.9984758496284485
paket içerigine ketçap mayonez koymak kadar zor olmasa gerek,-1,-0.9867461323738098
öncelikle teslimat süresi 2 saatti 1 saati geçtiginde genel merkezi aradim yola çikmak üzere oldugu söylendi 1 buçuk saat oldugunda sitedeteslim edildi yaziyordu yemek gelmemisti kurye soguktan donmustu onun emegi evde bekleyen misafirler yüzünden teslim aldi kfc dee sikayete dönmedi,-1,-0.9971821904182434
hiz iyiydi patates lastik gibiydi burgera karabiberi basmislardi lezzetsizdi ödeme sekli multinet seçtik fakat karekod okutamiyorlarmis falan filan cebimizden ödedik bir pismanligin doruklarini yasattiniz,-1,-0.9957829117774963
hiz yavasti fakat hava sartlarindan dolayi oldugunu düsünüyorum kurye kibar naif geciktigi sogusa tadi güzeldi seyin,-1,-0.9872583746910095
siparisler tam bir saat doldugu anda geldi soguktu lezzetsizdi özensiz hazirlanmis menüde 14 tane kanat var yaziyor ancak bize gelen siparisin içinde 4 tane kanat vardi digerleri kemiksiz ürünlerden tamamlanmisti,-1,-0.9993467926979065
soguk geliyor kanatlar,-1,-0.9534568190574646
böyle bise olamaz resimde büyük gözüküyor eve gelince cocuk menüsü ayip be yenmez alinmaz,-1,-0.997833788394928
siparisimde yeralan iki adet kutu cola gelmedi iki kutu cola bir litrelik cola gelecekti galiba bunlara litrelik cola yeter düsündüler,-1,-0.9983598589897156
evde buz bitmis ben gelen patateslerden attim kolamin içine hemen soguttu gerçekten patates mi yedim jülyen kesilmis muz kabugu anlamadim yiyemedim zaten ortalama teslimat süresini astilar onu ekleyeyim neyse gelen tavuklar hala yenebilir durumdaydi,-1,-0.999031662940979
hayatimda yedigim kötü kemiksiz menüsüydü tavuklar gerçekten berbatti pismemisti acili tavuklar kirmizi bir seyin içine batirilip sulu sekilde koyulmustu lütfen kfcyi hale düsürmeyin tesekkürler,-1,-0.999417245388031
sicak teslimat lütfen,1,0.9079381227493286
75 dakikada sip elimize ulasti bir arama açiklama olmadi patates lastik soguk yakismadi kfc,-1,-0.99945467710495
soguk geldi maalesef soguk gelmese iyiydi,-1,-0.9959417581558228
hizli gelse guzel olacak,-1,-0.9665851593017578
genel olarak kfc ürünlerinden memnun olsam su patates isini nasil beceremezler aklim almiyor bir patates nasil kizartilamaz gerçekten garip,-1,-0.9934546947479248
tavuklar pismemis patates bile pismemis buz geldi bir dahaa siparis vermem,-1,-0.9993799924850464
hak yemiyim bi önceki siparisimi 1 saat 40 dk sonra göndermislerdi siparis sicak hizli geldi kendilerine tesekkür ederim,0,0.5794904232025146
hamileyim canim istedi sicak hizli gelmesini istedim öyle oldu yemeye doyamadimmmm,1,0.9858614206314087
kfc büyük bir firmaya böyle servisi yakistiramadim hamburgerin içinde marul yoktu patatesler buz gibiydi yerken keyif aldigim söylenemez sorunun ürünlerde degil yetersiz kuryeden oldugunu düsünüyorum 5 kisinin siparisini tasiyordu ürünler tabiki sogur sadece kuryenin efendigine puan veriyorum,-1,-0.9992737174034119
ürünler soguk eksik geliyor,-1,-0.9915890097618103
iyi degildi,-1,-0.9947815537452698
evet bi burger mis ilk yiyoruz tursu var domates var birsey var et kurumus küçük ekmek deseniz oda çökmüs restoran aranmasina ragmen degisilmedi siparis tam 1 saat 10 dakika oldu hala degisilecek bi burgeri kfc genel merkezi gorse heralde ilginelirler subenizle,-1,-0.9970021843910217
gelen ekmegin içindeki tavuk cig geldi pismemis ayran istedik kola geldi memnun kalmadim,-1,-0.9994722008705139
bekledim tavuklar sicak degildi patatesler,-1,-0.9907480478286743
iyiydi,1,0.819162130355835
1 saatte geldi sicakti ancak patates yine tatsizdi,-1,-0.9962203502655029
harikaydiiii annem bile kadar lezzetli oldugunu inkar edemedi zaten canimiz kanat istediginde kfcden baska bir seçenek düsünemiyoruz sefer kanat biscuit ayri lezzetliydi tesekkür ederiz,1,0.9934671521186829
2 saatte anca geldi siparis üstelik evime 5 dk mesafede tabiki soguk geldi üzgünüm puani hakettiniz,-1,-0.9968222379684448
kadar hata yapsaniz markaya puan veriyorum markaya deger verin vermeyen personeli kovun gitsin,-1,-0.9879810214042664
memnun kalmadim soguktu patatesler bayatti burger soguktu paketleme rezaletti kutuda hersey birbirine karismis çorba olmustu 80 dakikada gelmesi cabasi,-1,-0.9994187951087952
kötü,-1,-0.9987760186195374
1 saat boyunca bekletip siparisimin iptalini verdiniz yere sikayet edecegim kfc yi hemde yemeksepeti ni,-1,-0.9956943392753601
paten kizarmasi biraz sicak taze olabilir,-1,-0.9975305199623108
soguk tatsiz tuzsuzdu,1,0.850591242313385
belirtilen saatte belirtilen sekilde geldi tesekkürler ederiz,1,0.8877970576286316
ilk siparis verdik müthisti,1,0.9849702715873718
seferinde acili mayonezleri unutmayi nasil basarabiliyorsunuz gerçekten aklim almiyor,-1,-0.6420500874519348
bozdular,-1,-0.9899901747703552
pos cihazlari antik çagdan kalma oldugu kurye arkadaslar ödemeyi almakta zorlaniyor 20 dk yemek geliyor ödemeyi 20 dk alinca yemek soguyor soguk patates yememis türk evladi olmadigi demek istedigimi anlamissinizdir,-1,-0.9918265342712402
puani kadar düsük anlamiyorum gayet hizli geldi kurye arkadas güler yüzlüydü gelen ürünler lezzetliydi gayet sicakti 1010,1,0.6760376691818237
iyi,1,0.8707313537597656
sakin siparis vermeyin siparis gelmemesine ragmen teslim edildi yaptilar müsteri hizmetleri aradiginda yolda dediler 20 dk sonra getirdiler patatesler buz pismemis diger ürünlerin soguktu restorana güvenip siparis vermeyin,-1,-0.9988434910774231
1 5 saattir bekliyoruz,1,0.9718076586723328
yorumlari okuyunca geç gelecek sandim zamaninda geldi güzeldi,1,0.9922336935997009
bir buçuk saate teslim edildi patatesler bayat bir sekilde geldi buradan son yemek siparisim olacak artik duzelmedigi takdirde resmen paramla rezil olmak olsa gerek,-1,-0.9992368817329407
siparisim 1saat 25dkda ulasti 2 aramak zorunda kaldim ilk aradigimda restorandan çikmis olmasina ragmen 25dkka sonra gelebildi elimize ulasmadigi halde siparisten 1 saat sonra teslim edildi gösterilmistir,-1,-0.8325050473213196
özellikle yazmama ragmen patatesler beklemis buz göndermeseler iyitdi burgerin içindeki et taze degildi göbek yok denecek kadardi kurye gayet güler yüzlüydü kendisine tesekkür ederim kezset sicaklik kalite kötü yakismiyor,-1,-0.9676483273506165
valla olumsuz yorumlari anlayamadim cok hizli geldi harikaydi cok sicakti yemek bi tek pecete koymayi unutmuslar kadar kusur kadi kizinda olur tesekurler,1,0.9914448857307434
olaganüstü sicakti yiyemedik efsane,1,0.9923958778381348
siparis eksik geldi ardindan üzgün oldugunuzu söylediniz tekrar göndereceklerini söylediler siparisi kuryeye vermeden önce dikkatle bakiniz herkez parayla aliyor,-1,-0.9324739575386047
herzaman sicak geliyordu sefer geç geldi hemde soguk,-1,-0.9934049844741821
cidden güzeldi 40 dakkada geldi mesafe uzak olmasina ragmen sicakti hemde cok lezzetliydi,1,0.9822372198104858
patatesler soguk kötüydü,-1,-0.9983363151550293
sogan halkalari kötüydü ayni pakette biscuit ekmeklerin üzerine sogan halkalarini koymasaydiniz keske,-1,-0.9984858632087708
siparis ettikten 15 dk sonra geldi bence gayet hizli yemek sicak geliyo herkese tavsiye ediyorum,-1,-0.8583441376686096
patates abi usuyorum dedi,-1,-0.9243495464324951
bekledigimden baya hizli geldi servise 5 verdim patatesler soguk donmustu resmen bundan dolayida lezzette düsüyor lütfen yenilik getirin bayiniz adina güzel olur,-1,-0.9993120431900024
patates haricinde gayet güzeldi patatesler kuruydu dünden kalmis diger gün isitip gönderilmis,-1,-0.9652453064918518
hiz konusunda geç geldi ayrica soguk kuruydu servis konusu soslar içine dagilmis dökülmüstü kutuyu açar açmaz yere döküldü üstüm basim mahvoldu atmak zorunda kaldim bir yemek söylemeyi düsünmüyorum,-1,-0.9993124604225159
siparisler geç geliyor,-1,-0.9871163964271545
kurumus bir ekmekle yapilmis buz bir hamburger,-1,-0.9910211563110352
ketcap mayonez islak mendil pecete hicbir sey yoktu patatesler hakka yurumustu,-1,-0.9898411631584167
ürünler soguktu geç geldi,-1,-0.9811242818832397
2 saat bekledim bayatti,-1,-0.9989441633224487
yanlis siparis geldi,-1,-0.99638432264328
sey lezzetiydi siparis tam zamaninda geldi tesekkür ederim,1,0.959908664226532
degerli çalisanlar herkes adina tesekkür ediyorum sizlerin dönemde surat asmadan isini severek yapanlar olarak elinize yüreginize saglik diyorum,-1,-0.9468252062797546
saat 1942 verdigim siparis saat 2135 te geldi 1 saat 52 dakikada servis mi olur bulundugumuz lokasyon size ters geliyorsa hizmete kapatin degilse zamaninda hizmet verin,-1,-0.9824488759040833
6 tane kola siparisi vardi pakete konulmasini not olarak belirttim yine kucagimda tasidim bir siparis vermeyecegim,-1,-0.9936342239379883
düsük puan 1 oldugu bir verebildim düsügü olsa onu verirdim ilk öncelikle 17 46 verdigim siparis 19 10 ancak gelebildi gelene kadar yanlis siparis gelmesi mi dersiniz yavaslik mi dersini ararsaniz var siparisimdeki içecek getirilmedi patatesler rezaletti kötü bir yemek,-1,-0.999315619468689
hizli servis guleryuzlu personel tesekkurler,1,0.906138002872467
buz kuru tatsiz patates geldi,-1,-0.998085618019104
hiz yavasti bekledik patatesler soguk bayatti,-1,-0.9972681403160095
güzel demek cok isterdim kfc nin güzel ürünüdür inanilmaz kotuydu tavuklar kupkuru inanilmaz kotuydu midemi bozacak sekilde bir asla,-1,-0.9947132468223572
tek kelimeyle harikaydi yemek sicak geldi hatta bekledim sogumasi lezzet zamanki güzeldi hizda küçük bir problem vardi ellerinize saglik yine sicak geldi,1,0.9810797572135925
siparis verdigimde 70dk bekledim süreyi astiklarindan iade hakkim dogdu siparisim 50dkdir yolda gözüküyodu sicakti iade etmedim kuryeye sordum hiz yorumlari kötü araci taksiyle anlasmislar kuryenin üniformasinda taksi amblemi var kfcnin kuryesi yokmus yemek 50dk degil 10dk arabadyms,-1,-0.9983991384506226
gayet hizli geldi lezzetliydi subenin puani kadar düsük anlamadim,1,0.7617579698562622
yazilan tahmini teslimat herhalde kadiköye gidiyor benim sparisim 20 dk içinde kapimdaydi sürenin bozulmamasi dilegi,0,0.5538367629051208
gönderdiginiz burger bildigin tas yerken katur kutur sesler çikiyor yemeden çöpe attik,-1,-0.999243974685669
tam tamina 2 saat sürdü sube iletisime geçtim fakat kesinlikle herhangi bir mahcubiyet belirtilmeyerek konusma sonlandi,-1,-0.9968637228012085
2 saatte gelen berbat bir yemekti,-1,-0.9994260668754578
kfc i herzaman cok severim aldigimiz menu kupkuru hamburgerin icindeki tavuk kucucuktu kolayla bile bogazimizdan zor gitti 1 satte geldi,-1,-0.9966997504234314
tavuklar iyiydi patates kötüydü patatessiz söyleseydik keske resmen tas gibiydi soguktu,-1,-0.9968929290771484
yemek soguk geldi,-1,-0.9978600740432739
begenmedim geç geldi hemde kuruydu ürünler malesef 1 puan,-1,-0.9995707869529724
sefer hersey cok iyiydi sicacik geldi hic sos koymuyosunuz,1,0.9883466362953186
tavuk burgerlerin içinde arzuya göre tursu domates v s olmasi güzel olurdu,-1,-0.9308532476425171
yorumlar hic iyi deyil ben siparisten cok memnun kaldim kisa surede sicak lezzetliydi umarim bir degisimin baslangicidir,1,0.8619127869606018
neredeyse 1 buçuk saatte geldi,1,0.8230768442153931
no fries,1,0.995598316192627
zaman lezzet,1,0.8053542971611023
siparis geç soguk geldi salata bozuk çikti berbat bir yemek oldu,-1,-0.9995325207710266
patatesler tas gibiydi soguktu,-1,-0.9970993995666504
siparis sonrasi ilgi alakadan dolayi memnuniyetimi özellikle belirtmek isterim,1,0.8671835064888
hizmetlerinizden dolayi tesekkür ediyorum,0,-0.5432804822921753
sicak lezzetliydi kurye hizliydi tesskür ederim,1,0.7859491109848022
servis hizindan memnunn kaldim,0,-0.5921076536178589
tesekkürler,1,0.9723026752471924
tesekkürler,1,0.9723026752471924
gayet memnum kaldim bugunkü siparisten tesekkür ederim iyi çalismalar,-1,-0.9812061190605164
bekledigimden erken geldi tesekkür ederim,-1,-0.817037045955658
hizli geldi ancak hamburger berbatti yemedim attim çöpe patateslerde ayni sekilde kfc mi bidaha asla,-1,-0.9993621706962585
gec geldi paket yirtik patetes bayat buz tavuk isitilmis haksizlik etmiyeyim coca cola nefisti,-1,-0.9497557878494263
kadar geç gelemez çalisan arkadaslar yapsin,1,0.7536742091178894
kurye sadettin beye tesekkür ediyorum,-1,-0.8158268928527832
çalisan arkadaslara tesekkür ederim,-1,-0.8690483570098877
tesekkürler,1,0.9723026752471924
gayet güzel sicak geldi ellerinize saglik,1,0.9552005529403687
superdi,1,0.9884554743766785
eksik siparis geldigini ilk önce kuryeye anlatmak zorunda kaldik tek kovayi getirmisler içinde diyorlar soslar diyoruz kutudadir diyorlar tavsan deligi mübarek kutu kaos 80 dakika bekledik,-1,-0.9975698590278625
tavuklar sert soguk,-1,-0.8786457180976868
1 saat 40 dkda geldi isitip getirmisler kadar kuruyduki yerken zorlandim aç olmasaydim yemezdim,-1,-0.9991150498390198
gayet hizli geldi lezzeti gerçekten vasat degmez parasina,-1,-0.9994679689407349
su markanin puanini düsüren çalisanlari isten çikarin kfcye yakismiyor,-1,-0.9981251955032349
patatesler acayip soguk isin garip tarafi yazan 10 kisiden 9 u patates soguk diyor restorant bakmiyor,-1,-0.9941450357437134
2 biscuit bir kanat eksik geldi,-1,-0.9979079365730286
